Week_Start,Week_End,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_GWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share
2020-10-11 00:00:00+00:00,2020-10-17 00:00:00+00:00,575.2923333333333,124.71816666666666,168.15875,45.66125,33.2695,31.08325,2.5289166666666665,108.83316666666666,1990.3285833333332,243.02274999999997,-0.7169999999999999,1241.786,0.0,4535.465083333333,0.1279057141328682,0.029014119300822545,0.03738798087106129,0.010141293471486113,0.0074178217297729,0.006901323800458429,0.0005626295688831571,0.02482565727815933,0.4363805266395268,0.05350314499305812,-0.0001573876061054718,0.27264878122373487,0.0
2020-10-18 00:00:00+00:00,2020-10-24 00:00:00+00:00,507.70733333333334,236.00599999999997,161.76583333333332,39.64125,32.203916666666665,28.21275,3.086083333333333,-4.985666666666666,1912.4031666666665,206.34966666666662,-0.5450833333333334,1070.0475,0.0,4163.97175,0.12159114535162337,0.057438407075275054,0.03903748893859727,0.009523790366068543,0.007774861573857242,0.006782568144128985,0.0007437491117912285,-0.0012019697607697428,0.45828913215409905,0.0493983041399758,-0.00012853197645824435,0.25761666622869905,0.0
2020-10-25 00:00:00+00:00,2020-10-31 00:00:00+00:00,493.5828333333333,183.50558333333333,126.76208333333331,39.506166666666665,31.116833333333332,22.838083333333334,2.857583333333333,-6.961166666666666,1722.7445833333334,193.0825,0.5402499999999999,1010.3705833333332,0.0,3745.266,0.13168195658756196,0.05025769807138258,0.0337976599440235,0.010552926345736185,0.008328885250307472,0.0060875482983587855,0.0007651274660546143,-0.001858607390763843,0.4590829396824967,0.05137415355007934,0.0001417424685209714,0.2698906076973836,0.0
2020-11-01 00:00:00+00:00,2020-11-07 00:00:00+00:00,406.706,204.59116666666662,166.6775,43.32341666666667,31.434333333333328,21.185,2.7176666666666667,74.23108333333333,1789.8225833333333,179.2218333333333,1.0240833333333332,1005.0019999999998,0.0,3847.326333333333,0.10593263348914281,0.05394085313956593,0.04350625556907726,0.011253114469694772,0.0081951952749714,0.005536205243609986,0.0007131872697840857,0.019346815023192188,0.4637305581583594,0.04682931498695068,0.0002705073305605915,0.26151205489582563,0.0
2020-11-08 00:00:00+00:00,2020-11-14 00:00:00+00:00,491.1504166666666,268.96975,170.65649999999997,31.66575,31.54675,19.703166666666664,3.197416666666666,187.4030833333333,1402.5644166666666,199.92724999999996,-0.5406666666666666,1099.7909166666666,0.0,3819.65675,0.12832854766626425,0.07204077375224507,0.044786092520340985,0.008310196998783029,0.008285810598618515,0.005169186272556457,0.0008386075988602,0.04918396258565206,0.3658367880539567,0.05225830869137643,-0.00013801150481932895,0.2879999187112479,0.0
2020-11-15 00:00:00+00:00,2020-11-21 00:00:00+00:00,441.69433333333325,208.9610833333333,167.72941666666662,35.37858333333333,33.11025,27.270666666666664,3.036833333333333,190.147,1509.779833333333,199.06241666666662,-0.6235,1066.8609166666665,0.0,3808.138416666666,0.11670803520589386,0.05425226184886383,0.044131573775257574,0.0092877091890312,0.008714776207824586,0.007152594631817028,0.0007989443385718572,0.050018207722227995,0.39586470592006734,0.05228719407671332,-0.0001678652793375143,0.2804364902444895,0.0
2020-11-22 00:00:00+00:00,2020-11-28 00:00:00+00:00,477.7923333333333,299.4841666666666,171.40291666666667,43.11808333333333,33.2905,30.944666666666663,3.2306666666666666,228.27566666666664,1277.07675,195.25966666666662,-0.8895833333333333,1091.93875,0.0,3770.41775,0.12692672168160263,0.07895413083217659,0.045566598681283814,0.011475286717413786,0.008849198595633757,0.0082083427301793,0.0008566488000124571,0.06095060065339192,0.33837578566945076,0.05176259705637296,-0.00023956335202733936,0.289699637642103,0.0
2020-11-29 00:00:00+00:00,2020-12-05 00:00:00+00:00,459.9288333333333,129.75258333333332,169.25599999999997,47.55591666666666,33.67008333333333,25.910166666666665,2.584833333333333,285.82025,1620.8989999999997,186.18591666666663,-0.7219166666666667,1097.8618333333332,0.0,3982.2465,0.1158219201527783,0.03255639948225431,0.042593902721614,0.011948372052359785,0.008474759981839542,0.006526159924524671,0.0006517413753833572,0.07210795275428901,0.40599693802385384,0.04680489558900206,-0.00018342247624994053,0.27600833497834454,0.0
2020-12-06 00:00:00+00:00,2020-12-12 00:00:00+00:00,324.4013333333333,281.91366666666664,164.59566666666666,49.73025,35.95683333333333,26.443583333333333,2.4999166666666666,191.53691666666666,1631.3266666666666,186.0798333333333,-0.9492499999999999,1204.5283333333332,0.0,4030.25425,0.0808801813386267,0.06943504663570402,0.04089300427656216,0.012350103487372715,0.008935432755118199,0.006560115309642886,0.0006217678258284428,0.047587392783454044,0.4047028349868859,0.046051636494456,-0.0002350319387110288,0.29897953873223554,0.0
2020-12-13 00:00:00+00:00,2020-12-19 00:00:00+00:00,372.3285833333333,248.09641666666667,155.30891666666665,47.47025,35.03583333333333,27.153,1.9177499999999998,191.75166666666667,1644.5835833333333,187.23591666666664,0.9980833333333332,1207.7411666666665,0.0,4025.4857499999994,0.09239804845695507,0.06146212168565771,0.038651953517535906,0.011813181848756415,0.008712402344467157,0.0067478534870339,0.0004783838914797571,0.04768389316729168,0.4083595508318206,0.046516287625887776,0.0002337659388488077,0.3002825064617888,0.0
2020-12-20 00:00:00+00:00,2020-12-26 00:00:00+00:00,369.7581666666666,246.5028333333333,159.06491666666665,55.5265,34.746,27.661,1.8960833333333331,192.031,1407.4334166666665,162.5055,-0.17241666666666666,1314.4043333333332,0.0,3869.025583333333,0.0962550891497073,0.06406044529468044,0.041234310687763516,0.014377148899651028,0.0090128051281064,0.007169144068297772,0.0004932080216465143,0.04978510740095417,0.3620481443075237,0.04196587625578012,-5.617298815917253e-05,0.34012579052896996,0.0
2020-12-27 00:00:00+00:00,2021-01-02 00:00:00+00:00,375.9502499999999,217.11524999999997,160.15341666666663,51.3605,33.745666666666665,26.849166666666665,2.216333333333333,191.9695833333333,1377.6691666666666,158.2035833333333,-1.2924999999999998,1273.2334166666665,0.0,3781.810333333333,0.09986204050823547,0.05719354149862629,0.04243774018107884,0.013612471926283771,0.008957153034799941,0.007122132248131243,0.0005865086671249572,0.05087107649009821,0.3623671268055119,0.041831934260166403,-0.0003421780605684857,0.3380784285902446,0.0
2021-01-03 00:00:00+00:00,2021-01-09 00:00:00+00:00,409.44775,208.42891666666665,158.7185,53.14125,36.24516666666666,27.118916666666664,1.7930833333333331,192.17841666666666,1384.2713333333334,149.6968333333333,-0.8698333333333332,1347.8828333333333,0.0,3877.794083333333,0.10588209333586818,0.05392285855052185,0.04100353272659274,0.013730071077499543,0.009363313112563615,0.007002891074123186,0.00046346947769731426,0.049652525015967855,0.35602886018991015,0.038623611170291706,-0.00022802948517553306,0.34785502125284073,0.0
