Week_Start,Week_End,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_TWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share
2020-07-12 00:00:00+00:00,2020-07-18 00:00:00+00:00,0.8386928333333333,0.4028365833333333,0.14883025,0.056491833333333324,0.037095500000000003,0.056545250000000005,0.001656583333333333,0.34105633333333335,1.738195,0.34406549999999997,1.19166666666666e-05,1.0490617500000001,0.0,4.935207999999999,0.170302832436188,0.081556808110562,0.0302025328356485,0.0114714920830954,0.007528639740651,0.0114785680077771,0.0003363975362212,0.0688452368491741,0.3509869213659197,0.0701239864342633,5.892347549093627e-06,0.2132735051263194,0.0
2020-07-19 00:00:00+00:00,2020-07-25 00:00:00+00:00,0.8163572499999999,0.45554491666666663,0.144852,0.054371,0.036323916666666664,0.05417216666666666,0.0016502499999999998,0.1844868333333333,1.4168848333333333,0.37926224999999997,-0.0003767499999999999,1.1126716666666667,0.0,4.59951175,0.1777784501236614,0.0987496520270133,0.0315396621794069,0.0118507207387747,0.0079118612400958,0.0117831557665017,0.0003568008383113,0.0401489046107575,0.3074027356732475,0.0823373210140517,-8.100601824516409e-05,0.2425240328278336,0.0
2020-07-26 00:00:00+00:00,2020-08-01 00:00:00+00:00,0.8166173333333332,0.3658186666666666,0.1515715,0.0568405,0.035130333333333326,0.050905500000000006,0.0012285,0.18434299999999998,2.023029833333333,0.38256133333333325,-0.0006452499999999999,0.8602689166666666,0.0,4.8736240833333335,0.1679320807498422,0.0750576036470032,0.0311775259222855,0.0117086300274495,0.0072364585978192,0.0104770917512374,0.0002529117605165,0.0379226520360386,0.4133116672074666,0.0783534875606668,-0.0001310390825728,0.1777655935531615,0.0
2020-08-02 00:00:00+00:00,2020-08-08 00:00:00+00:00,0.82155225,0.5531456666666666,0.1510685,0.05950391666666666,0.034923749999999996,0.04714525,0.0013704999999999998,0.352722,1.3314727499999999,0.3483039166666666,-0.00029333333333333327,1.0529154166666665,0.0,4.681533583333333,0.175840348260282,0.1177082020504959,0.0323140004659815,0.0127335254918769,0.0074744397031656,0.0100798773341716,0.000294539028367,0.0754276249522718,0.2833589975608943,0.0743663487776712,-6.068854138603105e-05,0.2260327277238434,0.0
2020-08-09 00:00:00+00:00,2020-08-15 00:00:00+00:00,0.7113968333333333,0.275486,0.14993458333333332,0.05856583333333333,0.03501833333333333,0.04781883333333333,0.0014796666666666665,0.3808748333333333,2.1499428333333332,0.39896958333333327,-0.00057875,1.09272825,0.0,5.2447790833333325,0.1384842448841709,0.054280714694575,0.0288720103645689,0.0112637663178677,0.006732942610406,0.0091759710798355,0.0002840868179114,0.0733138782807129,0.4032192860466032,0.07610856786982,-0.0001150849718752,0.2094620327632716,0.0
2020-08-16 00:00:00+00:00,2020-08-22 00:00:00+00:00,0.5829512499999999,0.31938275,0.14675875,0.06032266666666666,0.035028666666666666,0.0507645,0.003188333333333333,0.37862916666666663,2.818588,0.40778466666666663,-0.0008335833333333332,1.1808388333333333,0.0,5.903641333333333,0.0988581697541182,0.0541677916808886,0.0249066098564345,0.0102182438594643,0.0059454081847984,0.0086138866569403,0.0005389642717819,0.0642576052075105,0.4766248034029413,0.0688559825980043,-0.0001412045007764,0.2007580707705647,0.0
2020-08-23 00:00:00+00:00,2020-08-29 00:00:00+00:00,0.6790606666666666,0.31446508333333334,0.1518060833333333,0.06272191666666665,0.03362066666666667,0.04643,0.0023299166666666663,0.3787425,2.30884925,0.32111616666666665,-0.0004194166666666666,1.1086945833333333,0.0,5.307876833333332,0.1286885573501333,0.0595155509687228,0.0287276925895544,0.0118680629004073,0.0063692075540495,0.0087606386406759,0.0004380202247969,0.0716789516694147,0.4329337241328736,0.0603244011773284,-7.919313610909512e-05,0.2096419644480948,0.0
2020-08-30 00:00:00+00:00,2020-09-05 00:00:00+00:00,0.7100221666666665,0.2955618333333333,0.15162375,0.060588416666666665,0.03466208333333333,0.040411416666666665,0.0018728333333333331,0.37903733333333334,1.922667333333333,0.2874747499999999,-0.00021224999999999998,1.096182,0.0,4.893581416666666,0.1462074467801644,0.0615718108414877,0.031179800488572,0.0124578560889575,0.0071229169389084,0.0083022663562591,0.0003845499502864,0.0779200857477328,0.3891842053846052,0.0585471272688642,-4.661201113584819e-05,0.2251773153291163,0.0
2020-09-06 00:00:00+00:00,2020-09-12 00:00:00+00:00,0.50555225,0.20075,0.1509813333333333,0.055909166666666656,0.03340541666666667,0.03353191666666667,0.0024001666666666663,0.37728275,2.0165905833333326,0.23967625,-0.0009340833333333332,1.42588825,0.0,4.9517611666666665,0.1024429353023686,0.0388187491840333,0.0309126078131338,0.0114201319554933,0.0068594646446922,0.0067997962525881,0.0004911255219355,0.0771960730402116,0.4037068378228006,0.0478529596891256,-0.0001757095578034,0.2918901521201125,0.0
2020-09-13 00:00:00+00:00,2020-09-19 00:00:00+00:00,0.5712446666666666,0.18561075,0.15493383333333333,0.05529916666666666,0.03433033333333333,0.03110391666666666,0.0026289166666666666,0.3770458333333332,1.7786369999999996,0.22736991666666662,-0.0007554999999999999,1.3144816666666665,0.0,4.667489499999999,0.1230537333162279,0.0395621306850867,0.0332926080107349,0.0118868443821399,0.0073811035592763,0.0066936445719298,0.0005682908501102,0.0810492180683389,0.3803323627106872,0.0484523836604698,-0.0001631595167479,0.2818776740320514,0.0
