Week_Start,Week_End,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_GWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share,bev
2022-01-02 00:00:00+00:00,2022-01-08 00:00:00+00:00,467.607,372.80175000000000,147.6295,48.32633333333330,35.360416666666700,30.941916666666700,2.360083333333330,380.951,1331.1189166666700,210.13266666666700,7.343583333333330,1173.7804166666700,0.0,3957.871583333330,0.11836333996056200,0.09386186720685540,0.0373690941199976,0.012241526154127700,0.0089479506021935,0.007831649882921470,0.0005990863744954290,0.09640670884318460,0.33569483254197900,0.053225432832713100,0.0018904449340379200,0.29699397384325800,0.0,520767
2022-01-09 00:00:00+00:00,2022-01-15 00:00:00+00:00,375.61625,228.6543333333330,148.76775,50.41316666666670,34.30566666666670,50.65566666666670,2.855,380.87275,1347.8476666666700,199.92941666666700,4.412333333333330,1260.9323333333300,0.0,3904.3935000000000,0.09647401714784680,0.058891594119151000,0.03816377688492840,0.012910801697493200,0.0088016120824367,0.012961831973771200,0.0007316853088016570,0.09769611480264840,0.344364554858448,0.051336741961388800,0.0011403148244863100,0.3229893820227990,0.0,524427
2022-01-16 00:00:00+00:00,2022-01-22 00:00:00+00:00,486.5635000000000,333.3220833333330,148.2890833333330,47.10633333333330,34.95816666666670,33.31725,2.2941666666666700,380.62058333333300,1064.0748333333300,189.38100000000000,10.454416666666700,1271.406,0.0,3791.041083333330,0.12836467644742600,0.08774750772103410,0.039208181159805300,0.012452709568969500,0.009237941984273910,0.008805808096978440,0.0006103893779612710,0.10059104612997700,0.2802945299000980,0.05008045848274070,0.002764962516220830,0.3355180604350550,0.0,529051
2022-01-23 00:00:00+00:00,2022-01-29 00:00:00+00:00,546.8535,220.70950000000000,149.5065833333330,43.117083333333300,34.714416666666700,34.91891666666670,2.803166666666670,380.049,1309.9004166666700,187.83658333333300,10.677416666666700,1117.1985833333300,0.0,3851.9854166666700,0.14209983012278000,0.05712101714209490,0.03889261753344320,0.011208397637300600,0.009035239833308520,0.009070761590356930,0.0007289394313137860,0.09886985121980490,0.33933039180164900,0.048816571075558500,0.0027815936348553500,0.2903936089775060,0.0,533675
2022-01-30 00:00:00+00:00,2022-02-05 00:00:00+00:00,567.2589166666670,320.4035833333330,145.21125,52.962333333333300,34.74766666666670,33.745666666666700,2.900583333333330,379.5133333333330,1185.6008333333300,207.66733333333300,12.683416666666700,1110.45125,0.0,3861.1844166666700,0.14799468519110000,0.08241595354599930,0.03774035255554070,0.013724655498903200,0.009024969944665930,0.008762482226304330,0.0007525766966337860,0.0985460451548174,0.30600245191178000,0.053870777314834600,0.003322918335440940,0.2876825144413900,0.0,538299
2022-02-06 00:00:00+00:00,2022-02-12 00:00:00+00:00,660.7970833333330,232.73375,147.9015,48.670583333333300,35.23891666666670,32.31558333333330,2.8204166666666700,378.48275,1016.7033333333300,212.76891666666700,16.50275,1175.1080833333300,0.0,3761.6425,0.17584260602374300,0.06195411806695640,0.03943456081356840,0.012961131612714500,0.009394378985280440,0.008616830748886390,0.000751155520005,0.1008538003879470,0.2699414103265280,0.05667959236320940,0.004395357293145340,0.3119621496776080,0.0,542923
2022-02-13 00:00:00+00:00,2022-02-19 00:00:00+00:00,614.32975,389.21083333333300,143.92208333333300,47.38,35.95683333333330,30.0205,2.8496666666666700,377.9344166666670,868.164,227.76575000000000,16.181083333333300,1141.3691666666700,0.0,3697.852833333330,0.1667021154181600,0.10341612143398600,0.03903777946758780,0.012834160366763000,0.009754102597433930,0.008131097965708990,0.0007718223550251430,0.10244827278174000,0.2353659572673260,0.061669536514318200,0.004366496555571060,0.3088712003006510,0.0,547547
2022-02-20 00:00:00+00:00,2022-02-26 00:00:00+00:00,563.8886666666670,424.29675,147.12133333333300,51.01208333333330,35.32325,26.946666666666700,2.29325,346.5211666666670,1246.2150000000000,243.07358333333300,16.182333333333300,941.4243333333330,0.0,3833.492583333330,0.14633630945100100,0.11148982499261800,0.038496792754872400,0.0133615765685743,0.009272362718757760,0.007054718042887590,0.0005980781995096430,0.09136473940389720,0.3203327914271710,0.06340486459340400,0.004235535776192070,0.24950727505343000,0.0,552171
2022-02-27 00:00:00+00:00,2022-03-05 00:00:00+00:00,594.01325,334.4115,134.3615,49.665416666666700,34.468,25.903333333333300,1.5536666666666700,381.76583333333300,987.5309166666670,232.55616666666700,19.50283333333330,1096.4914166666700,0.0,3732.726333333330,0.15919112203162100,0.08975707117386950,0.036129171157888400,0.013326418094010300,0.009260839181670240,0.0069509141846583900,0.00042056047983481400,0.10251847751436300,0.2642747580037780,0.062495075747415200,0.005281734443721270,0.29324651841553100,0.0,556795
2022-03-06 00:00:00+00:00,2022-03-12 00:00:00+00:00,723.6135,336.38925000000000,148.17991666666700,46.07566666666670,34.86516666666670,26.458916666666700,1.1096666666666700,372.02850000000000,1034.9515833333300,236.83366666666700,13.989583333333300,810.0868333333330,0.0,3644.728833333330,0.19819422216288900,0.0929667919298011,0.040722507152933100,0.012659555559633700,0.0095893631103038,0.007265275466242710,0.00030326411178630300,0.10228305477786200,0.2830013178401200,0.06495167161458110,0.0038807158539852700,0.22286300112950200,0.0,561419
