Week_Start,Week_End,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_MWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share
2024-04-14 00:00:00+00:00,2024-04-20 00:00:00+00:00,1073852.9166666665,504673.4166666666,128860.74999999999,23936.666666666664,26831.916666666664,43570.0,0.0,191554.16666666666,625584.4166666666,470339.9166666666,-16350.333333333332,366261.0833333333,0.0,3372750.9166666665,0.31883840183899165,0.14993158410341625,0.03821259165479984,0.007120596082501786,0.007970393824597757,0.0129390883290051,0.0,0.056873999619947886,0.18467628288239696,0.13943100076318565,-0.004823062560375172,0.10851676843821452,0.0
2024-04-21 00:00:00+00:00,2024-04-27 00:00:00+00:00,1156098.9166666665,614844.5,130327.66666666663,16397.583333333332,26009.5,44678.916666666664,0.0,191549.8333333333,518368.99999999994,522636.5833333333,-23833.166666666664,292884.1666666666,0.0,3442065.083333333,0.33681931639823764,0.17854049127133426,0.0380835283021802,0.004832947410475457,0.0076272685976260576,0.013060012598634358,0.0,0.055906494435123966,0.14931274303262324,0.15184164040586423,-0.007128607084333785,0.08486308615531359,0.0
2024-04-28 00:00:00+00:00,2024-05-04 00:00:00+00:00,1222458.25,643896.25,134914.8333333333,34872.33333333333,28506.666666666664,47668.666666666664,0.0,192300.5,647617.9166666666,513071.8333333333,-21421.416666666664,42556.166666666664,0.0,3471089.333333333,0.3525233291142885,0.18596724270282392,0.03905105997863188,0.010007369073945515,0.0082588474751813,0.013792659825649143,0.0,0.05566510102020806,0.18442929546039616,0.14766829368473694,-0.006356194415121215,0.013648230017919243,0.0
2024-05-05 00:00:00+00:00,2024-05-11 00:00:00+00:00,1208405.4166666665,508085.8333333333,128676.74999999999,42564.33333333333,27531.833333333332,49757.75,0.0,191906.91666666666,708247.0833333333,540988.3333333333,-24216.583333333332,152901.0833333333,0.0,3452725.333333333,0.34925612575287923,0.15088051234749095,0.03746947987248236,0.012363695079296456,0.008019395724068571,0.014459661385057613,0.0,0.05585359189837448,0.2014750306061743,0.15701452013257997,-0.007443727562642099,0.04463540647438173,0.0
2024-05-12 00:00:00+00:00,2024-05-18 00:00:00+00:00,1292645.0833333333,633757.9166666666,113028.33333333333,50021.25,29478.333333333332,53221.83333333333,0.0,191516.91666666663,511329.08333333326,566630.3333333333,-31804.166666666668,322451.3333333333,0.0,3729338.583333333,0.3475144471504544,0.1700376054130619,0.030497506959008786,0.013476618086758528,0.007940087791736456,0.014316285996591344,0.0,0.05154425803730258,0.13654620752203242,0.15220842773836618,-0.008461636043484615,0.08547063960249927,0.0
2024-05-19 00:00:00+00:00,2024-05-25 00:00:00+00:00,1226892.6666666665,747934.75,120389.66666666666,50568.08333333333,29365.0,55957.08333333333,0.0,226350.74999999997,314323.0833333333,527823.5833333333,-27436.249999999996,446392.08333333326,0.0,3594788.9999999995,0.3416948035585125,0.20976219839655208,0.033685898060200926,0.0141487520491705,0.008215547603381671,0.01561567002293683,0.0,0.06292958195431643,0.0872459719515352,0.14676981354955698,-0.00785299292625027,0.12255419697853427,0.0
2024-05-26 00:00:00+00:00,2024-06-01 00:00:00+00:00,1325683.9166666665,593145.8333333333,131321.66666666666,54886.83333333333,29857.0,55356.0,0.0,380010.9166666666,441425.9166666666,516954.8333333333,-17166.25,237059.49999999997,0.0,3720560.833333333,0.3570331793865192,0.16090088165657615,0.03563785200764619,0.014936930846561844,0.00809187772573707,0.014982515113545657,0.0,0.10292570645666091,0.11659197307331683,0.1398214901281085,-0.004536038188737257,0.06167939566950111,0.0
2024-06-02 00:00:00+00:00,2024-06-08 00:00:00+00:00,1331054.8333333333,603202.0833333333,137205.3333333333,49448.916666666664,28258.333333333332,55303.166666666664,0.0,381286.0,793483.9999999999,527195.5833333333,-22124.5,360166.6666666666,0.0,4200858.0,0.31875554061761946,0.14957070823907245,0.03299950939265357,0.01194066424454043,0.006811603544294442,0.013296704829721687,0.0,0.0917463089783166,0.18312369230215744,0.12624668342673592,-0.0055657408227669436,0.08234046249606762,0.0
2024-06-09 00:00:00+00:00,2024-06-15 00:00:00+00:00,1391752.8333333333,542081.4166666666,131364.8333333333,48711.416666666664,28745.666666666664,56100.83333333333,0.0,380792.25,650903.3333333333,489216.0833333333,-22667.0,479650.08333333326,0.0,4169204.25,0.3350379201124626,0.13317991623355577,0.031727913481085016,0.01175964263153637,0.0069362177301026855,0.013513238225619143,0.0,0.0919024402316688,0.1528176956385007,0.11723365437209675,-0.0055592212569734,0.11379229856569353,0.0
2024-06-16 00:00:00+00:00,2024-06-22 00:00:00+00:00,1387857.6666666665,597520.9166666666,129231.33333333331,50544.58333333333,30782.5,53914.25,0.0,382254.33333333326,818313.9166666666,423143.24999999994,-24880.75,342639.6666666666,0.0,4150325.1666666665,0.33552518032238327,0.14716205942644614,0.031273000436330974,0.012201369837786885,0.0074327078731697,0.013065292311134843,0.0,0.09250132996661505,0.1923850514820596,0.10217751115005716,-0.006140863943836071,0.08282496325137038,0.0
